Date,0
2024-01-16,99700.00000000003
2024-01-17,99574.20375198478
2024-01-18,100019.097703826
2024-01-19,100723.08185554708
2024-01-22,101062.40620717149
2024-01-23,101279.68075872268
2024-01-24,101043.13551022409
2024-01-25,102230.44046169918
2024-01-26,102646.84561317142
2024-01-29,102858.49096466428
2024-01-30,102792.35651620118
2024-01-31,101668.1022678056
2024-02-01,103577.89821950102
2024-02-02,104565.63437131094
2024-02-05,104148.06072325878
2024-02-06,105002.95727536804
2024-02-07,106087.05402766218
2024-02-08,106951.30098016473
2024-02-09,107321.49813289913
2024-02-12,107899.6854858889
2024-02-13,107122.49303915752
2024-02-14,108313.13079272848
2024-02-15,109593.97874662525
2024-02-16,109884.0969008714
2024-02-20,109578.93525549037
2024-02-21,109510.53381050567
2024-02-22,111494.7025659408
2024-02-23,111657.18152181931
2024-02-26,111667.2406781647
2024-02-27,113104.66003500047
2024-02-28,114505.97959235015
2024-02-29,115035.43935023723
2024-03-01,115991.7893086853
2024-03-04,116858.95946771781
2024-03-05,117271.1798273584
2024-03-06,118306.16038763044
2024-03-07,119622.4911485576
2024-03-08,118443.84211016334
2024-03-11,117749.59327247128
2024-03-12,118918.68463550482
2024-03-13,119779.61619928769
2024-03-14,119515.2979638433
2024-03-15,119358.06992919528
2024-03-18,120045.11209536712
2024-03-19,121416.65446238246
2024-03-20,122521.92703026475
2024-03-21,123426.65979903766
2024-03-22,123363.46276872467
2024-03-25,123909.42593934941
2024-03-26,123075.93931093543
2024-03-27,123946.98288350627
2024-03-28,124111.86665708557
2024-04-01,123661.6906316969
2024-04-02,122869.83122246266
2024-04-03,123664.1920713659
2024-04-04,122383.66317843691
2024-04-05,123635.93454370594
2024-04-08,123870.7861672033
2024-04-09,123476.67804895926
2024-04-10,123103.11018900415
2024-04-11,123506.21258736822
2024-04-12,121868.63524408182
2024-04-15,120849.92815917521
2024-04-16,120702.83133267872
2024-04-17,120623.3447646227
2024-04-18,120346.7884550374
2024-04-19,120532.61240395316
2024-04-22,121119.69661140032
2024-04-23,122662.51107740923
2024-04-24,123295.27580201018
2024-04-25,123903.6107852335
2024-04-26,124179.05602710952
2024-04-29,125376.33152766862
2024-04-30,123941.12728694116
2024-05-01,124334.30330495743
2024-05-02,126294.37958174778
2024-05-03,127420.94611734262
2024-05-06,128711.24291177226
2024-05-07,128615.80996506712
2024-05-08,129377.81727725753
2024-05-09,131259.95484837383
2024-05-10,131139.2326784464
2024-05-13,130395.98076750564
2024-05-14,131168.42911558197
2024-05-15,132690.41772270572
2024-05-16,132771.43658890727
2024-05-17,133175.15571421705
2024-05-20,133417.4550986654
2024-05-21,134151.23474228277
2024-05-22,133018.3146450995
2024-05-23,132266.6748071461
2024-05-24,134548.73522845292
2024-05-28,134707.20590905033
2024-05-29,133797.9668489688
2024-05-30,134539.57804823873
2024-05-31,135049.8795068906
2024-06-03,134130.19122495464
2024-06-04,133596.91320246158
2024-06-05,134994.93543944164
2024-06-06,134184.9879359253
2024-06-07,133803.81069194298
2024-06-10,135566.0037075252
2024-06-11,136038.02698270237
2024-06-12,136414.66051750493
2024-06-13,136024.29431196337
2024-06-14,134804.7883661081
2024-06-17,135309.8826799696
2024-06-18,136476.4372535783
2024-06-20,136871.5020869648
2024-06-21,136350.7771801594
2024-06-24,137246.35253319272
2024-06-25,137500.2081460951
2024-06-26,136619.61401889715
2024-06-27,136426.54015162934
2024-06-28,135854.33654432205
2024-07-01,135159.17319700593
2024-07-02,135421.73689276108
2024-07-03,135993.64096080262
2024-07-05,135959.79540117405
2024-07-08,136973.14021391916
2024-07-09,136891.77539908155
2024-07-10,137865.710956705
2024-07-11,138480.62688683314
2024-07-12,139146.61318950966
2024-07-15,138144.46986477834
2024-07-16,139570.40691268275
2024-07-17,138179.04433326673
2024-07-18,137916.38212657394
2024-07-19,137828.72029264807
2024-07-22,138579.90883153293
2024-07-23,138597.37774327217
2024-07-24,136901.4170279096
2024-07-25,136502.0766854889
2024-07-26,138676.88671605382
2024-07-29,138891.2871196482
2024-07-30,139685.38789631566
2024-07-31,141474.74904610007
2024-08-01,141389.90056904516
2024-08-02,139000.89246519472
2024-08-05,136955.2047345925
2024-08-06,139526.1073772823
2024-08-07,139094.35039330792
2024-08-08,142530.39378271316
2024-08-09,142522.91754554174
2024-08-12,142086.41168183755
2024-08-13,143382.8061916444
2024-08-14,144099.57107500604
2024-08-15,145401.22633196635
2024-08-16,145519.01196256911
2024-08-19,146494.3279668582
2024-08-20,145799.7243448774
2024-08-21,146785.1710966706
2024-08-22,146753.48822228162
2024-08-23,148000.17572175426
2024-08-26,147834.19359513247
2024-08-27,148346.3718424601
2024-08-28,148037.41046378086
2024-08-29,148913.32945913888
2024-08-30,149808.2288285778
2024-09-03,147708.1285721417
2024-09-04,148029.86868987427
2024-09-05,147797.44918181954
2024-09-06,146584.44004802138
2024-09-09,148198.93128852366
2024-09-10,148632.3929033703
2024-09-11,149510.7448926052
2024-09-12,150586.75725627234
2024-09-13,152512.25999441554
2024-09-16,154135.81310707878
2024-09-17,154463.05659430602
2024-09-18,154239.8104561412
2024-09-19,155223.13469262814
2024-09-20,157220.099303811
2024-09-23,158762.28428973354
2024-09-24,159376.7996504398
2024-09-25,159679.75538597375
2024-09-26,159032.36149637937
2024-09-27,159358.6679817006
2024-09-30,159836.3648419814
2024-10-01,160225.75207726582
2024-10-02,160723.98198972247
2024-10-03,161501.2422341384
2024-10-04,163562.16281055246
2024-10-07,162573.31371900367
2024-10-08,163040.57495953096
2024-10-09,163896.9465321733
