Date,0
2024-10-10,24144.47843696958
2024-10-11,24147.310673958833
2024-10-14,24150.143243180002
2024-10-15,24152.976144672062
2024-10-16,24155.809378473987
2024-10-17,24158.64294462476
2024-10-18,24161.476843163364
2024-10-21,24164.311074128793
2024-10-22,24167.14563756004
2024-10-23,24169.980533496102
2024-10-24,24172.815761975988
2024-10-25,24175.651323038703
2024-10-28,24178.48721672326
2024-10-29,24181.323443068683
2024-10-30,24184.160002113986
2024-10-31,24186.996893898202
2024-11-01,24189.83411846036
2024-11-04,24192.671675839494
2024-11-05,24195.50956607465
2024-11-06,24198.347789204865
2024-11-07,24201.186345269198
2024-11-08,24204.025234306697
2024-11-11,24206.864456356423
2024-11-12,24209.70401145744
2024-11-13,24212.54389964882
2024-11-14,24215.38412096963
2024-11-15,24218.224675458947
2024-11-18,24221.065563155855
2024-11-19,24223.90678409944
2024-11-20,24226.748338328794
2024-11-21,24229.590225883014
2024-11-22,24232.4324468012
2024-11-25,24235.27500112245
2024-11-26,24238.11788888588
2024-11-27,24240.961110130604
2024-11-29,106691.02466489568
2024-12-02,106703.53991832168
2024-12-03,106716.05663983338
2024-12-04,106789.55482960299
2024-12-05,106802.08164098323
2024-12-06,106814.60992180496
2024-12-09,106827.13967224056
2024-12-10,106839.67089246243
2024-12-11,112624.24358264296
2024-12-12,112637.454824683
2024-12-13,112650.6676164508
2024-12-16,112663.88195812814
2024-12-17,112677.09784989683
2024-12-18,112690.3152919387
2024-12-19,112703.53428443562
2024-12-20,112716.75482756946
2024-12-23,112729.9769215221
2024-12-24,112743.20056647547
2024-12-26,112756.4257626115
2024-12-27,112769.65251011215
2024-12-30,112782.88080915941
2024-12-31,112796.11065993528
2025-01-02,112809.34206262177
2025-01-03,112822.57501740093
2025-01-06,112835.80952445483
2025-01-07,112849.04558396556
2025-01-08,115338.56319611525
2025-01-10,115352.09283792648
2025-01-13,115365.62406681494
2025-01-14,115339.53688296682
2025-01-15,115353.06663899514
2025-01-16,115366.59798211408
2025-01-17,115380.13091250983
2025-01-21,115393.66543036858
2025-01-22,115407.20153587653
2025-01-23,115420.73922921994
2025-01-24,115434.27851058503
2025-01-27,115447.81938015812
2025-01-28,115461.36183812551
2025-01-29,115474.9058846735
2025-01-30,115488.45151998845
2025-01-31,115501.99874425674
2025-02-03,122325.48755766475
2025-02-04,122339.83679165188
2025-02-05,122354.18770885744
2025-02-06,122368.54030947889
2025-02-07,122382.89459371369
2025-02-10,122397.25056175934
2025-02-11,122411.60821381336
2025-02-12,122425.9675500733
2025-02-13,122440.3285707367
2025-02-14,122454.69127600116
2025-02-18,122469.05566606429
2025-02-19,122483.42174112372
2025-02-20,122497.7895013771
2025-02-21,122512.15894702212
2025-02-24,122526.53007825649
2025-02-25,122540.90289527792
2025-02-26,122555.27739828416
2025-02-27,122569.65358747299
2025-02-28,122584.0314630422
2025-03-03,122598.41102518962
2025-03-04,122612.79227411308
2025-03-05,122627.17521001043
2025-03-06,122641.55983307959
2025-03-07,122655.94614351846
2025-03-10,122670.33414152497
2025-03-11,122684.72382729709
2025-03-12,122699.11520103278
2025-03-13,122713.50826293006
2025-03-14,122727.90301318695
2025-03-17,122742.2994520015
2025-03-18,122756.6975795718
2025-03-19,122771.09739609594
2025-03-20,122785.49890177204
2025-03-21,122799.90209679824
2025-03-24,122814.30698137269
2025-03-25,122828.71355569361
2025-03-26,122843.1218199592
2025-03-27,122857.5317743677
2025-03-28,122871.94341911736
2025-03-31,122886.35675440649
